,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,date
279,"Joinville, SC, Brasil",2024-03-14,30.9,20.6,26.5,37.3,20.6,28.8,23.0,82.2,0.0,0,0.0,,0,0,16.9,18.3,40.6,1012.4,66.4,12.9,267.8,23.1,9,10,2024-03-14T06:16:13,2024-03-14T18:32:14,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-14
280,"Joinville, SC, Brasil",2024-03-15,31.8,24.8,27.8,41.6,24.8,31.7,25.2,86.8,0.0,0,0.0,rain,0,0,16.2,14.6,65.5,1009.7,75.2,10.3,226.4,19.6,9,10,2024-03-15T06:16:43,2024-03-15T18:31:10,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-15
281,"Joinville, SC, Brasil",2024-03-16,31.8,25.0,27.6,41.6,25.0,31.4,25.7,90.2,7.3,100,29.17,rain,0,0,51.8,19.2,121.9,1007.4,79.9,10.8,151.0,12.9,9,75,2024-03-16T06:17:12,2024-03-16T18:30:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-16
282,"Joinville, SC, Brasil",2024-03-17,31.9,23.8,26.5,43.4,23.8,29.1,24.6,89.9,8.0,100,54.17,rain,0,0,18.4,19.7,140.7,1009.7,76.1,11.1,177.6,15.6,10,60,2024-03-17T06:17:42,2024-03-17T18:29:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-17
283,"Joinville, SC, Brasil",2024-03-18,29.0,23.7,26.1,35.4,23.7,27.8,24.3,90.4,8.6,100,45.83,rain,0,0,13.0,14.3,118.5,1011.4,86.1,11.8,132.1,11.3,9,60,2024-03-18T06:18:12,2024-03-18T18:27:57,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-18
284,"Joinville, SC, Brasil",2024-03-19,31.8,24.5,27.2,37.7,24.5,29.7,24.9,88.6,9.9,100,33.33,rain,0,0,15.8,14.2,123.2,1009.7,77.4,12.7,142.1,12.2,7,60,2024-03-19T06:18:41,2024-03-19T18:26:53,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-19
285,"Joinville, SC, Brasil",2024-03-20,30.9,25.0,27.9,40.1,25.0,32.1,25.4,86.8,2.6,100,25.0,rain,0,0,15.1,19.9,79.0,1007.3,75.7,12.0,193.5,16.9,10,30,2024-03-20T06:19:10,2024-03-20T18:25:48,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-20
286,"Joinville, SC, Brasil",2024-03-21,38.5,24.1,28.0,46.4,24.1,31.0,24.2,81.7,4.4,100,29.17,rain,0,0,59.4,36.0,151.2,1005.6,69.8,12.3,175.4,15.2,9,60,2024-03-21T06:19:39,2024-03-21T18:24:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-21
287,"Joinville, SC, Brasil",2024-03-22,25.9,20.0,23.2,25.9,20.0,23.2,18.5,76.1,7.4,100,66.67,rain,0,0,46.4,26.8,149.9,1019.2,89.8,10.4,74.5,6.5,4,10,2024-03-22T06:20:08,2024-03-22T18:23:39,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-22
288,"Joinville, SC, Brasil",2024-03-23,24.1,18.4,20.5,24.1,18.4,20.5,18.7,89.8,3.9,100,79.17,rain,0,0,16.9,11.1,277.6,1021.8,87.8,11.2,63.7,5.5,4,10,2024-03-23T06:20:37,2024-03-23T18:22:34,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-23
289,"Joinville, SC, Brasil",2024-03-24,25.0,19.0,22.0,25.0,19.0,22.0,20.5,91.9,5.1,100,79.17,rain,0,0,9.4,14.3,306.9,1017.9,82.5,11.9,96.2,8.4,7,10,2024-03-24T06:21:05,2024-03-24T18:21:29,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,83905099999,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-24
290,"Joinville, SC, Brasil",2024-03-25,29.8,20.0,24.3,33.0,20.0,25.1,21.4,85.1,1.7,100,25.0,rain,0,0,10.8,12.4,119.1,1013.9,52.6,12.9,161.7,14.1,10,30,2024-03-25T06:21:34,2024-03-25T18:20:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-25
291,"Joinville, SC, Brasil",2024-03-26,27.0,20.4,23.6,28.4,20.4,23.7,20.2,82.4,1.3,100,37.5,rain,0,0,12.2,14.7,132.7,1016.3,82.2,12.4,62.4,5.6,3,10,2024-03-26T06:22:02,2024-03-26T18:19:20,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-26
292,"Joinville, SC, Brasil",2024-03-27,27.9,18.3,23.6,29.2,18.3,23.9,19.3,78.3,0.2,100,8.33,rain,0,0,22.3,16.7,39.5,1017.5,56.1,12.9,216.9,18.6,10,10,2024-03-27T06:22:31,2024-03-27T18:18:16,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-27
293,"Joinville, SC, Brasil",2024-03-28,28.9,17.3,23.4,31.2,17.3,23.9,19.5,80.2,0.0,0,0.0,,0,0,19.1,16.7,51.2,1018.1,28.4,12.4,174.8,15.0,8,10,2024-03-28T06:22:59,2024-03-28T18:17:11,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBNF,F5423,remote,SBJV",2024-03-28
